ANNEE,ID_TMS,Type de mission,COD_MSN,Mission,COD_PGM,Programme,code action,action,code sous-action,sous action
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,01,Moyens de l'administration centrale,05,Autres moyens (hors personnel)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,01,Moyens de l'administration centrale,06,Personnel : moyens d'ajustement
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,02,Évaluation de l'impact des politiques publiques et information économique,01,Enquêtes statistiques et réseau d'information comptable agricole
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,02,Évaluation de l'impact des politiques publiques et information économique,02,Recensement agricole
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,02,Évaluation de l'impact des politiques publiques et information économique,03,Etudes pour l'aide à la décision
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,02,Évaluation de l'impact des politiques publiques et information économique,07,Personnel de l'INSEE - Administrations centrale
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,02,Évaluation de l'impact des politiques publiques et information économique,08,Personnel de l'INSEE -DRAF
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,02,Évaluation de l'impact des politiques publiques et information économique,09,Personnel : moyens d'ajustement statistiques pour le recensement agricole
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,02,Évaluation de l'impact des politiques publiques et information économique,10,Personnel : moyens d'ajustement statistiques (hors recensement agricole)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,03,"Moyens des directions régionales de l'alimentation, de l'agriculture et de la forêt, des directions de l'alimentation, de l'agriculture et de la forêt et directions départementales des territoires (et de la mer)",03,"Personnel : moyens d'ajustement des DRAAF, DAAF et DDT(M)"
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,03,"Moyens des directions régionales de l'alimentation, de l'agriculture et de la forêt, des directions de l'alimentation, de l'agriculture et de la forêt et directions départementales des territoires (et de la mer)",04,Actions sanitaires et sociales
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,03,"Moyens des directions régionales de l'alimentation, de l'agriculture et de la forêt, des directions de l'alimentation, de l'agriculture et de la forêt et directions départementales des territoires (et de la mer)",05,Formation continue
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,03,"Moyens des directions régionales de l'alimentation, de l'agriculture et de la forêt, des directions de l'alimentation, de l'agriculture et de la forêt et directions départementales des territoires (et de la mer)",06,Gestion immobilière
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,03,"Moyens des directions régionales de l'alimentation, de l'agriculture et de la forêt, des directions de l'alimentation, de l'agriculture et de la forêt et directions départementales des territoires (et de la mer)",07,Autres moyens (hors personnel)
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,03,"Moyens des directions régionales de l'alimentation, de l'agriculture et de la forêt, des directions de l'alimentation, de l'agriculture et de la forêt et directions départementales des territoires (et de la mer)",09,"Personnels permanents des DRAAF, DAAF et DDT(M)"
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,03,"Moyens des directions régionales de l'alimentation, de l'agriculture et de la forêt, des directions de l'alimentation, de l'agriculture et de la forêt et directions départementales des territoires (et de la mer)",10,Personnels en DRAAF - Centres de prestations comptables mutualisés (CPCM) - Travaillant pour le MAAP
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,03,"Moyens des directions régionales de l'alimentation, de l'agriculture et de la forêt, des directions de l'alimentation, de l'agriculture et de la forêt et directions départementales des territoires (et de la mer)",11,Personnels en DRAAF - Centres de prestations comptables mutualisés (CPCM) - Travaillant pour le MEEDM
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,01,Communication et diffusion de l'information - Fonds de communication : AFICAR
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,02,Communication et diffusion de l'information - Autres actions
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,03,Frais judiciaires et réparations civiles
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,04,Mise en oeuvre de la réforme de l'Etat
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,11,"Politique immobilière (achat, construction et rénovation)"
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,12,Mise en oeuvre de la formation par l'INFOMA
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,14,Remboursement de personnel mis à disposition du ministère chargé de l'agriculture
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,15,Personnel mis à disposition par le ministère chargé de l'agriculture et autres dépenses
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,16,Elèves et stagiaires en écoles ou en centres de formation
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,17,Autres financements de personnel contribuant aux objectifs du ministère chargé de l'agriculture
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,20,Suivi statistique et scientifique du milieu et des ressources halieutiques pour le compte de la communauté européenne - personnel - cofinancement partiel du FEP
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,21,Personnel des représentations françaises à l'étranger et organismes internationaux
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,04,Moyens communs,22,Systèmes d'information
PLF 2019,1,Budget général,AC,"Agriculture, alimentation, forêt et affaires rurales",215,Conduite et pilotage des politiques de l'agriculture,99,"Dépenses de personnel du programme ""conduite et pilotage des politiques de l'agriculture"" à reventiler",,
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,10,Association internationale de développement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,12,Groupe de la banque mondiale
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,13,Groupe de la banque mondiale
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,15,FMI - bonification FRPC
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,16,Coopération technique
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,17,Banque africaine de développement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,18,Fonds africain de développement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,19,Facilité eau
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,20,Banque de développement des Etats de l'Afrique centrale
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,21,Banque ouest africaine de développement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,22,Société interaméricaine d'investissement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,23,Banque asiatique de développement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,24,Fonds asiatique de développement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,25,Banque interaméricaine de développement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,28,Banque européenne de reconstruction et de développement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,29,Fonds de coopération pour la sûreté nucléaire et la non prolifération
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,31,Banque européenne d'investissement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,32,Fonds de développemnt de l'Amérique et des Caraïbes
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,33,Fonds de Doha
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,34,Agriculture (FIDA)
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,35,Santé (FMS)
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,36,Environnement et changement climatique (FEM et autres fonds)
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,38,Initiatives dans le cadre  de la présidence du G20
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,01,Aide économique et financière multilatérale,39,Bonifications des prêts à des institutions ou fonds internationaux
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,10,Rémunération de l'Agence française de développement (AFD)
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,11,Agence française de développement (AFD) bonifications d'intérêts
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,12,Agence française de développement (AFD) (DOM-TOM)
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,13,Bonifications fonds climat
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,14,Fonds français pour l'environnement mondial
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,15,Evaluation expost relevant de l'Agence française de développement (AFD)
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,16,Aide budgétaire à destination des pays étrangers
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,17,Evaluations expost des prêts RPE
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,18,Evaluations préalables et appui au montage des projets
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,19,Dons aux Etats étrangers
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,20,GIP ADETEF et fondations
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,21,Aide au commerce des pays en développement
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,02,Aide économique et financière bilatérale,22,Rémunérations liées aux opérations de prêts RPE (Natixis et autres)
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,03,Traitement de la dette des pays pauvres,10,"AFD - Traitement de la dette des pays pauvres - Indemnisation au titre des annulations de dettes (Dakar I et II, Club de Paris)"
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,03,Traitement de la dette des pays pauvres,11,AFD - indemnisation au titre des réductions de taux d'intérêt des prêts
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,03,Traitement de la dette des pays pauvres,12,Fonds multilatéraux de soutien aux pays pauvres très endettés
PLF 2019,1,Budget général,AD,Aide publique au développement,110,Aide économique et financière au développement,03,Traitement de la dette des pays pauvres,13,Compensation des annulations de dettes multilatérales
PLF 2019,1,Budget général,AD,Aide publique au développement,209,Solidarité à l'égard des pays en développement,02,Coopération bilatérale,,
PLF 2019,1,Budget général,AD,Aide publique au développement,209,Solidarité à l'égard des pays en développement,05,Coopération multilatérale,,
PLF 2019,1,Budget général,AD,Aide publique au développement,209,Solidarité à l'égard des pays en développement,07,Coopération communautaire,,
PLF 2019,1,Budget général,AD,Aide publique au développement,209,Solidarité à l'égard des pays en développement,08,"Dépenses de personnels concourant au programme ""Solidarité à l'égard des pays en développement""",,
PLF 2019,1,Budget général,AD,Aide publique au développement,209,Solidarité à l'égard des pays en développement,09,Actions de co-développement,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,421,Soutien des progrès de l'enseignement et de la recherche,01,Nouveaux cursus à l'université,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,421,Soutien des progrès de l'enseignement et de la recherche,02,Programmes prioritaires de recherche,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,421,Soutien des progrès de l'enseignement et de la recherche,03,Équipements structurants de recherche,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,421,Soutien des progrès de l'enseignement et de la recherche,04,Soutien des grandes universités de recherche,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,421,Soutien des progrès de l'enseignement et de la recherche,05,Constitution d'écoles universitaires de recherche,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,421,Soutien des progrès de l'enseignement et de la recherche,06,Créations expérimentales de sociétés universitaires et scientifiques,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,421,Soutien des progrès de l'enseignement et de la recherche,07,Territoires d'innovation pédagogique,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,422,Valorisation de la recherche,01,"Intégration des SATT, incubateurs et accélérateurs",,
PLF 2019,1,Budget général,AV,Investissements d'avenir,422,Valorisation de la recherche,02,"Fonds national post-maturation ""Frontier venture""",,
PLF 2019,1,Budget général,AV,Investissements d'avenir,422,Valorisation de la recherche,03,Démonstrateurs et territoires d'innovation de grande ambition,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,422,Valorisation de la recherche,04,Nouveaux écosystèmes d'innovation,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,422,Valorisation de la recherche,05,Accélération du développement des écosystèmes d'innovation performants,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,423,Accélération de la modernisation des entreprises,01,Soutien à l'innovation collaborative,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,423,Accélération de la modernisation des entreprises,02,Accompagnement et transformation des filières,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,423,Accélération de la modernisation des entreprises,03,Industrie du futur,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,423,Accélération de la modernisation des entreprises,04,Adaptation et qualification de la main d'oeuvre,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,423,Accélération de la modernisation des entreprises,05,Concours d'innovation,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,423,Accélération de la modernisation des entreprises,06,Fonds national d'amorçage n° 2,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,423,Accélération de la modernisation des entreprises,07,Fonds à l'internationalisation des PME,,
PLF 2019,1,Budget général,AV,Investissements d'avenir,423,Accélération de la modernisation des entreprises,08,"Fonds de fonds ""Multicap Croissance"" n° 2",,
PLF 2019,1,Budget général,AV,Investissements d'avenir,423,Accélération de la modernisation des entreprises,09,Grands défis,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,126,"Conseil économique, social et environnemental",01,Représentation des activités économiques et sociales,01,Personnel
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,126,"Conseil économique, social et environnemental",01,Représentation des activités économiques et sociales,02,Fonctionnement
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,126,"Conseil économique, social et environnemental",02,Fonctionnement de l'institution,01,Personnel
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,126,"Conseil économique, social et environnemental",02,Fonctionnement de l'institution,02,Fonctionnement
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,126,"Conseil économique, social et environnemental",02,Fonctionnement de l'institution,03,Investissement
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,126,"Conseil économique, social et environnemental",03,Communication et international,01,Personnel
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,126,"Conseil économique, social et environnemental",03,Communication et international,02,Fonctionnement
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,164,Cour des comptes et autres juridictions financières,21,Examen des comptes publics,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,164,Cour des comptes et autres juridictions financières,22,Contrôle des finances publiques,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,164,Cour des comptes et autres juridictions financières,23,Contrôle des gestions publiques,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,164,Cour des comptes et autres juridictions financières,24,Evaluation des politiques publiques,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,164,Cour des comptes et autres juridictions financières,25,Information des citoyens,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,164,Cour des comptes et autres juridictions financières,26,Mise en jeu de la responsabilité des comptables publics et des gestionnaires publics,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,164,Cour des comptes et autres juridictions financières,27,Pilotage et soutien des juridictions financières,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,164,Cour des comptes et autres juridictions financières,99,Personnels à reventiler,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,165,Conseil d'État et autres juridictions administratives,01,Fonction juridictionnelle : Conseil d'État,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,165,Conseil d'État et autres juridictions administratives,02,Fonction juridictionnelle : Cours administratives d'appel,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,165,Conseil d'État et autres juridictions administratives,03,Fonction juridictionnelle : Tribunaux administratifs,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,165,Conseil d'État et autres juridictions administratives,04,Fonction consultative,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,165,Conseil d'État et autres juridictions administratives,05,"Fonction études, expertise et services rendus aux administrations de l'État et des collectivités",,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,165,Conseil d'État et autres juridictions administratives,06,Soutien,01,Frais de justice
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,165,Conseil d'État et autres juridictions administratives,06,Soutien,02,Soutien (hors frais de justice)
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,165,Conseil d'État et autres juridictions administratives,07,Cour nationale du droit d'asile,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,165,Conseil d'État et autres juridictions administratives,99,Dépenses de personnels du programme à reventiler,,
PLF 2019,1,Budget général,CA,Conseil et contrôle de l'État,340,Haut Conseil des finances publiques,01,Haut Conseil des finances publiques,,
PLF 2019,1,Budget général,CB,Culture,131,Création,01,"Soutien à la création, à la production et à la diffusion du spectacle vivant",01,Spectacle vivant (CPER)
PLF 2019,1,Budget général,CB,Culture,131,Création,01,"Soutien à la création, à la production et à la diffusion du spectacle vivant",02,Aide à la création et aux nouvelles écritures
PLF 2019,1,Budget général,CB,Culture,131,Création,01,"Soutien à la création, à la production et à la diffusion du spectacle vivant",04,Soutien aux artistes et équipes artistiques
PLF 2019,1,Budget général,CB,Culture,131,Création,01,"Soutien à la création, à la production et à la diffusion du spectacle vivant",08,"Recherche, ressource et valorisation du patrimoine du spectacle vivant"
PLF 2019,1,Budget général,CB,Culture,131,Création,01,"Soutien à la création, à la production et à la diffusion du spectacle vivant",23,Soutien aux institutions et lieux de création et de diffusion en matière de spectacle vivant
PLF 2019,1,Budget général,CB,Culture,131,Création,01,"Soutien à la création, à la production et à la diffusion du spectacle vivant",24,Festivals et résidences
PLF 2019,1,Budget général,CB,Culture,131,Création,01,"Soutien à la création, à la production et à la diffusion du spectacle vivant",25,Structuration des professions et de l'économie du secteur du spectacle vivant
PLF 2019,1,Budget général,CB,Culture,131,Création,02,"Soutien à la création, à la production et à la diffusion des arts visuels",01,Arts visuels (CPER)
PLF 2019,1,Budget général,CB,Culture,131,Création,02,"Soutien à la création, à la production et à la diffusion des arts visuels",02,Acquisitions et commandes publiques dans le secteur des arts visuels
PLF 2019,1,Budget général,CB,Culture,131,Création,02,"Soutien à la création, à la production et à la diffusion des arts visuels",04,Structuration des professions et de l'économie du secteur des arts visuels
PLF 2019,1,Budget général,CB,Culture,131,Création,02,"Soutien à la création, à la production et à la diffusion des arts visuels",06,Aides à la création et à la diffusion en matière d'arts visuels
PLF 2019,1,Budget général,CB,Culture,131,Création,02,"Soutien à la création, à la production et à la diffusion des arts visuels",08,Soutien aux institutions et lieux de création et de diffusion en matière d'arts visuels
PLF 2019,1,Budget général,CB,Culture,131,Création,02,"Soutien à la création, à la production et à la diffusion des arts visuels",09,Soutien aux manufactures et métiers d'art
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,01,Fêtes nationales et cérémonies publiques
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,03,Monuments historiques appartenant à l'Etat - entretien
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,04,Monuments historiques appartenant à l'Etat - restauration (hors CPER)
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,06,Monuments historiques n'appartenant pas à l'Etat - entretien (hors CPER)
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,07,Monuments historiques n'appartenant pas à l'Etat - restauration (CPER)
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,08,Monuments historiques n'appartenant pas à l'Etat - restauration (hors CPER)
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,09,Promotion et valorisation des monuments historiques et du patrimoine monumental (CPER)
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,10,Promotion et valorisation des monuments historiques et du patrimoine monumental (hors CPER)
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,14,Centre des monuments nationaux (CMN)
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,20,Monuments historiques appartenant à l'Etat - restauration (CPER)
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,01,Monuments Historiques et patrimoine monumental,22,Etablissements nationaux
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,02,Architecture et espaces protégés,02,"Travaux et études en espaces protégés (sites patrimoniaux remarquables, abords, patrimoine mondial)"
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,02,Architecture et espaces protégés,04,"Promotion, diffusion et sensibilisation à l'architecture"
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,03,Patrimoine des musées de France,02,"Musées de France - Construction, aménagement et entretien (CPER)"
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,03,Patrimoine des musées de France,03,"Musées de France - Construction, aménagement et entretien (hors CPER)"
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,03,Patrimoine des musées de France,05,"Recherche, connaissance, conservation, valorisation et promotion des collections"
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,03,Patrimoine des musées de France,20,Musées et établissements nationaux
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,04,Patrimoine archivistique et célébrations nationales,03,"Recherche, connaissance, conservation, valorisation et promotion du patrimoine archivistique (CPER)"
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,04,Patrimoine archivistique et célébrations nationales,04,"Recherche, connaissance, conservation, valorisation et promotion du patrimoine archivistique (hors CPER)"
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,04,Patrimoine archivistique et célébrations nationales,10,Archives nationales
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,04,Patrimoine archivistique et célébrations nationales,11,"Archives territoriales - Construction, aménagement et entretien"
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,08,Acquisition et enrichissement des collections publiques,02,Enrichissement des collections publiques pour les musées
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,08,Acquisition et enrichissement des collections publiques,05,Enrichissement des collections publiques pour les archives
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,08,Acquisition et enrichissement des collections publiques,06,Enrichissement des collections publiques : patrimoine monumental et architectural
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,08,Acquisition et enrichissement des collections publiques,07,Fonds du patrimoine
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,09,Patrimoine archéologique,01,"Recherche, connaissance et protection du patrimoine archéologique (Hors CPER)"
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,09,Patrimoine archéologique,02,Promotion et diffusion du patrimoine archéologique (hors CPER)
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,09,Patrimoine archéologique,03,"Recherche, connaissance et protection du patrimoine archéologique (CPER)"
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,09,Patrimoine archéologique,04,Promotion et diffusion du patrimoine archéologique (CPER)
PLF 2019,1,Budget général,CB,Culture,175,Patrimoines,09,Patrimoine archéologique,05,Financement des opérations d'archéologie préventive
PLF 2019,1,Budget général,CB,Culture,224,Transmission des savoirs et démocratisation de la culture,01,Soutien aux établissements d'enseignement supérieur et insertion professionnelle,07,"Enseignement supérieur, insertion et formation professionnelle en matière de spectacle vivant (CPER)"
PLF 2019,1,Budget général,CB,Culture,224,Transmission des savoirs et démocratisation de la culture,01,Soutien aux établissements d'enseignement supérieur et insertion professionnelle,14,"Enseignement supérieur, insertion et formation professionnelle en matière d'arts plastiques (CPER)"
PLF 2019,1,Budget général,CB,Culture,224,Transmission des savoirs et démocratisation de la culture,01,Soutien aux établissements d'enseignement supérieur et insertion professionnelle,19,Bourses et aides
